"id","timestamp","drop_count","drop_rate","avg_drop_rate","weight","delta_weight","fluctuation_deviation","status","alert","status_color","created_at"
"9974","2:15:12","8748","36.92","37.17","26.36","-0.006","0.66","Normal","0","green","2025-10-18 15:21:27"
"9975","2:15:13","8749","37.15","37.15","26.33","-0.032","0.01","Normal","0","green","2025-10-18 15:21:29"
"9976","2:15:14","8749","37.15","37.15","26.27","-0.054","0.01","Normal","0","green","2025-10-18 15:21:29"
"9977","2:15:15","8750","37.04","37.1","26.29","0.011","0.17","Normal","0","green","2025-10-18 15:21:31"
"9978","2:15:15","8750","37.04","37.1","26.22","-0.061","0.17","Normal","0","green","2025-10-18 15:21:31"
"9979","2:15:16","8751","37.04","37.06","26.18","-0.049","0.06","Normal","0","green","2025-10-18 15:21:32"
"9980","2:15:17","8751","37.04","37.06","26.14","-0.036","0.06","Normal","0","green","2025-10-18 15:21:33"
"9981","2:15:18","8752","37.13","37.06","26.12","-0.021","0.2","Normal","0","green","2025-10-18 15:21:34"
"9982","2:15:19","8752","37.13","37.06","26.11","-0.01","0.2","Normal","0","green","2025-10-18 15:21:35"
"9983","2:15:19","8753","37.04","37.08","26.11","0","0.11","Normal","0","green","2025-10-18 15:21:35"
"9984","2:15:21","8753","37.04","37.08","26.01","-0.1","0.11","Normal","0","green","2025-10-18 15:21:36"
"9985","2:15:21","8754","36.9","37.03","26.01","0","0.34","Normal","0","green","2025-10-18 15:21:37"
"9986","2:15:22","8754","36.9","37.03","26.07","0.057","0.34","Normal","0","green","2025-10-18 15:21:38"
"9987","2:15:24","8756","37.04","37.01","25.89","-0.172","0.09","Normal","0","green","2025-10-18 15:21:40"
"9988","2:15:25","8756","37.04","37.01","25.89","0","0.09","Normal","0","green","2025-10-18 15:21:41"
"9989","2:15:26","8757","37.04","36.99","25.88","-0.01","0.14","Normal","0","green","2025-10-18 15:21:42"
"9990","2:15:27","8757","37.04","36.99","25.83","-0.057","0.14","Normal","0","green","2025-10-18 15:21:42"
"9991","2:15:28","8758","36.92","36.96","25.75","-0.082","0.11","Normal","0","green","2025-10-18 15:21:43"
"9992","2:15:28","8758","36.92","36.96","25.73","-0.019","0.11","Normal","0","green","2025-10-18 15:21:44"
"9993","2:15:29","8759","37.04","36.99","25.69","-0.036","0.12","Normal","0","green","2025-10-18 15:21:45"
"9994","2:15:30","8759","37.04","36.99","25.69","-0.001","0.12","Normal","0","green","2025-10-18 15:21:46"
"9995","2:15:32","8761","36.92","36.96","25.64","-0.049","0.11","Normal","0","green","2025-10-18 15:21:48"
"9996","2:15:33","8761","36.92","36.96","25.64","0","0.11","Normal","0","green","2025-10-18 15:21:49"
"9997","2:15:34","8762","36.81","36.92","25.61","-0.032","0.29","Normal","0","green","2025-10-18 15:21:50"
"9998","2:15:35","8762","36.81","36.92","25.65","0.046","0.29","Normal","0","green","2025-10-18 15:21:51"
"9999","2:15:36","8763","36.59","36.85","25.57","-0.08","0.72","Normal","0","green","2025-10-18 15:21:51"
"10000","2:15:37","8763","36.59","36.85","25.46","-0.117","0.72","Normal","0","green","2025-10-18 15:21:52"
"10001","2:15:37","8764","36.59","36.76","25.45","-0.011","0.48","Normal","0","green","2025-10-18 15:21:53"
"10002","2:15:38","8764","36.59","36.76","25.53","0.08","0.48","Normal","0","green","2025-10-18 15:21:54"
"10003","2:15:39","8765","37.04","36.79","25.42","-0.107","0.68","Normal","0","green","2025-10-18 15:21:55"
"10004","2:15:40","8765","37.04","36.79","25.42","-0.004","0.68","Normal","0","green","2025-10-18 15:21:56"
"10005","2:15:41","8766","36.9","36.78","25.32","-0.1","0.32","Normal","0","green","2025-10-18 15:21:56"
"10006","2:15:42","8766","36.9","36.78","25.38","0.065","0.32","Normal","0","green","2025-10-18 15:21:57"
"10007","2:15:42","8767","37.04","36.83","25.38","0","0.57","Normal","0","green","2025-10-18 15:21:58"
"10008","2:15:43","8767","37.04","36.83","25.24","-0.144","0.57","Normal","0","green","2025-10-18 15:21:59"
"10009","2:15:45","8769","36.92","36.96","25.22","-0.015","0.1","Normal","0","green","2025-10-18 15:22:01"
"10010","2:15:46","8769","36.92","36.96","25.14","-0.085","0.1","Normal","0","green","2025-10-18 15:22:02"
"10011","2:15:47","8770","36.92","36.94","25.07","-0.064","0.04","Normal","0","green","2025-10-18 15:22:03"
"10012","2:15:48","8770","36.92","36.94","25.09","0.015","0.04","Normal","0","green","2025-10-18 15:22:03"
"10013","2:15:49","8771","36.92","36.94","25.11","0.019","0.05","Normal","0","green","2025-10-18 15:22:05"
"10014","2:15:50","8771","36.92","36.94","25.05","-0.062","0.05","Normal","0","green","2025-10-18 15:22:05"
"10015","2:15:50","8772","36.92","36.92","25.05","0","0.01","Normal","0","green","2025-10-18 15:22:06"
"10016","2:15:51","8772","36.92","36.92","25","-0.042","0.01","Normal","0","green","2025-10-18 15:22:07"
"10017","2:15:52","8773","36.92","36.92","25","0","0","Normal","0","green","2025-10-18 15:22:08"
"10018","2:15:53","8773","36.92","36.92","24.95","-0.057","0","Normal","0","green","2025-10-18 15:22:09"
"10019","2:15:54","8774","36.79","36.9","24.95","0.001","0.29","Normal","0","green","2025-10-18 15:22:09"
"10020","2:15:55","8774","36.79","36.9","24.93","-0.019","0.29","Normal","0","green","2025-10-18 15:22:10"
"10021","2:15:55","8775","36.81","36.87","24.93","-0.003","0.17","Normal","0","green","2025-10-18 15:22:11"
"10022","2:15:56","8775","36.81","36.87","24.98","0.054","0.17","Normal","0","green","2025-10-18 15:22:12"
"10023","2:15:58","8777","36.25","36.69","24.85","-0.132","1.2","Normal","0","green","2025-10-18 15:22:15"
"10024","2:15:59","8777","36.25","36.69","24.85","0","1.2","Normal","0","green","2025-10-18 15:22:15"
"10025","2:16:0","8778","36.81","36.67","24.9","0.05","0.38","Normal","0","green","2025-10-18 15:22:16"
"10026","2:16:1","8778","36.81","36.67","24.9","0.006","0.38","Normal","0","green","2025-10-18 15:22:17"
"10027","2:16:2","8779","36.7","36.65","24.74","-0.165","0.12","Normal","0","green","2025-10-18 15:22:17"
"10028","2:16:3","8779","36.7","36.65","24.61","-0.129","0.12","Normal","0","green","2025-10-18 15:22:18"
"10029","2:16:3","8780","36.79","36.65","24.61","0.003","0.38","Normal","0","green","2025-10-18 15:22:19"
"10030","2:16:4","8780","36.79","36.65","24.55","-0.058","0.38","Normal","0","green","2025-10-18 15:22:20"
"10031","2:16:5","8781","36.7","36.65","24.53","-0.024","0.13","Normal","0","green","2025-10-18 15:22:21"
"10032","2:16:6","8781","36.7","36.65","24.52","-0.012","0.13","Normal","0","green","2025-10-18 15:22:21"
"10033","2:16:7","8782","36.79","36.76","24.49","-0.028","0.09","Normal","0","green","2025-10-18 15:22:23"
"10034","2:16:8","8782","36.79","36.76","24.5","0.008","0.09","Normal","0","green","2025-10-18 15:22:24"
"10035","2:16:8","8783","36.47","36.69","24.5","0","0.58","Normal","0","green","2025-10-18 15:22:24"
"10036","2:16:10","8783","36.47","36.69","24.38","-0.121","0.58","Normal","0","green","2025-10-18 15:22:25"
"10037","2:16:10","8784","36.81","36.71","24.38","0","0.27","Normal","0","green","2025-10-18 15:22:26"
"10038","2:16:11","8784","36.81","36.71","24.32","-0.058","0.27","Normal","0","green","2025-10-18 15:22:27"
"10039","2:16:12","8785","36.45","36.64","24.32","0","0.52","Normal","0","green","2025-10-18 15:22:27"
"10040","2:16:13","8785","36.45","36.64","24.47","0.154","0.52","Normal","0","green","2025-10-18 15:22:29"
"10041","2:16:15","8787","36.01","36.47","24.31","-0.167","1.24","Normal","0","green","2025-10-18 15:22:31"
"10042","2:16:16","8787","36.01","36.47","24.31","0","1.24","Normal","0","green","2025-10-18 15:22:32"
"10043","2:16:17","8788","36.25","36.42","24.17","-0.139","0.46","Normal","0","green","2025-10-18 15:22:32"
"10044","2:16:18","8788","36.25","36.42","24.2","0.029","0.46","Normal","0","green","2025-10-18 15:22:33"
"10045","2:16:18","8789","36.47","36.35","24.2","0","0.33","Normal","0","green","2025-10-18 15:22:34"
"10046","2:16:19","8789","36.47","36.35","24.17","-0.024","0.33","Normal","0","green","2025-10-18 15:22:35"
"10047","2:16:20","8790","36.56","36.38","24.17","0","0.51","Normal","0","green","2025-10-18 15:22:36"
"10048","2:16:21","8790","36.56","36.38","24.1","-0.075","0.51","Normal","0","green","2025-10-18 15:22:37"
"10049","2:16:21","8791","36.59","36.38","24.08","-0.014","0.57","Normal","0","green","2025-10-18 15:22:37"
"10050","2:16:23","8791","36.59","36.38","24.05","-0.033","0.57","Normal","0","green","2025-10-18 15:22:38"
"10051","2:16:23","8792","36.36","36.45","24.06","0.011","0.23","Normal","0","green","2025-10-18 15:22:39"
"10052","2:16:24","8792","36.36","36.45","23.96","-0.104","0.23","Normal","0","green","2025-10-18 15:22:40"
"10053","2:16:26","8793","36.47","36.49","23.97","0.01","0.05","Normal","0","green","2025-10-18 15:22:42"
"10054","2:16:26","8794","36.36","36.47","23.97","0","0.29","Normal","0","green","2025-10-18 15:22:42"
"10055","2:16:28","8794","36.36","36.47","23.81","-0.155","0.29","Normal","0","green","2025-10-18 15:22:43"
"10056","2:16:30","8796","36.36","36.38","23.72","-0.089","0.05","Normal","0","green","2025-10-18 15:22:45"
"10057","2:16:30","8796","36.36","36.38","23.72","0","0.05","Normal","0","green","2025-10-18 15:22:46"
"10058","2:16:31","8797","36.36","36.38","23.68","-0.043","0.05","Normal","0","green","2025-10-18 15:22:47"
"10059","2:16:32","8797","36.36","36.38","23.68","0","0.05","Normal","0","green","2025-10-18 15:22:47"
"10060","2:16:33","8798","36.34","36.35","23.6","-0.083","0.04","Normal","0","green","2025-10-18 15:22:49"
"10061","2:16:34","8798","36.34","36.35","23.6","0","0.04","Normal","0","green","2025-10-18 15:22:49"
"10062","2:16:35","8799","36.25","36.33","23.55","-0.05","0.22","Normal","0","green","2025-10-18 15:22:51"
"10063","2:16:35","8799","36.25","36.33","23.55","0","0.22","Normal","0","green","2025-10-18 15:22:51"
"10064","2:16:36","8800","36.34","36.33","23.55","0.001","0.02","Normal","0","green","2025-10-18 15:22:52"
"10065","2:16:37","8800","36.34","36.33","23.41","-0.135","0.02","Normal","0","green","2025-10-18 15:22:53"
"10066","2:16:38","8801","36.25","36.31","23.48","0.067","0.16","Normal","0","green","2025-10-18 15:22:54"
"10067","2:16:39","8801","36.25","36.31","23.42","-0.062","0.16","Normal","0","green","2025-10-18 15:22:54"
"10068","2:16:40","8802","36.25","36.29","23.43","0.007","0.1","Normal","0","green","2025-10-18 15:22:55"
"10069","2:16:40","8802","36.25","36.29","23.41","-0.011","0.1","Normal","0","green","2025-10-18 15:22:56"
"10070","2:16:41","8803","36.23","36.27","23.36","-0.05","0.1","Normal","0","green","2025-10-18 15:22:57"
"10071","2:16:42","8803","36.23","36.27","23.33","-0.033","0.1","Normal","0","green","2025-10-18 15:22:58"
"10072","2:16:43","8804","36.25","36.27","23.34","0.01","0.04","Normal","0","green","2025-10-18 15:22:59"
"10073","2:16:44","8804","36.25","36.27","23.29","-0.053","0.04","Normal","0","green","2025-10-18 15:22:59"
"10074","2:16:45","8805","36.04","36.21","23.26","-0.028","0.47","Normal","0","green","2025-10-18 15:23:00"
"10075","2:16:45","8805","36.04","36.21","23.26","0","0.47","Normal","0","green","2025-10-18 15:23:01"
"10076","2:16:46","8806","36.04","36.16","23.24","-0.022","0.35","Normal","0","green","2025-10-18 15:23:02"
"10077","2:16:47","8806","36.04","36.16","23.21","-0.029","0.35","Normal","0","green","2025-10-18 15:23:03"
"10078","2:16:49","8807","35.82","36.08","23.19","-0.015","0.7","Normal","0","green","2025-10-18 15:23:05"
"10079","2:16:50","8808","36.04","36.04","23.19","0","0","Normal","0","green","2025-10-18 15:23:05"
"10080","2:16:51","8808","36.04","36.04","23.14","-0.054","0","Normal","0","green","2025-10-18 15:23:07"
"10081","2:16:53","8810","36.04","36.01","23.1","-0.042","0.06","Normal","0","green","2025-10-18 15:23:09"
"10082","2:16:53","8810","36.04","36.01","23.1","0","0.06","Normal","0","green","2025-10-18 15:23:09"
"10083","2:16:55","8811","35.38","35.88","23.07","-0.029","1.4","Normal","0","green","2025-10-18 15:23:11"
"10084","2:16:55","8811","35.38","35.88","23.07","0","1.4","Normal","0","green","2025-10-18 15:23:11"
"10085","2:16:56","8812","36.04","35.92","23.08","0.012","0.31","Normal","0","green","2025-10-18 15:23:12"
"10086","2:16:57","8812","36.04","35.92","23.03","-0.053","0.31","Normal","0","green","2025-10-18 15:23:13"
"10087","2:16:58","8813","35.93","35.9","22.88","-0.144","0.07","Normal","0","green","2025-10-18 15:23:14"
"10088","2:16:59","8813","35.93","35.9","22.78","-0.105","0.07","Normal","0","green","2025-10-18 15:23:14"
"10089","2:17:0","8814","35.91","35.86","22.87","0.089","0.14","Normal","0","green","2025-10-18 15:23:16"
"10090","2:17:0","8814","35.91","35.86","22.9","0.032","0.14","Normal","0","green","2025-10-18 15:23:16"
"10091","2:17:1","8815","35.4","35.73","22.77","-0.128","0.92","Normal","0","green","2025-10-18 15:23:17"
"10092","2:17:2","8815","35.4","35.73","22.8","0.025","0.92","Normal","0","green","2025-10-18 15:23:18"
"10093","2:17:3","8816","35.27","35.71","22.78","-0.014","1.21","Normal","0","green","2025-10-18 15:23:19"
"10094","2:17:4","8816","35.27","35.71","22.75","-0.037","1.21","Normal","0","green","2025-10-18 15:23:20"
"10095","2:17:6","8817","35.19","35.54","22.67","-0.078","0.97","Normal","0","green","2025-10-18 15:23:22"
"10096","2:17:8","8819","35.17","35.27","22.66","-0.007","0.27","Normal","0","green","2025-10-18 15:23:24"
"10097","2:17:9","8819","35.17","35.27","22.66","0","0.27","Normal","0","green","2025-10-18 15:23:24"
"10098","2:17:10","8820","35.19","35.22","22.72","0.056","0.09","Normal","0","green","2025-10-18 15:23:25"
"10099","2:17:10","8820","35.19","35.22","22.64","-0.074","0.09","Normal","0","green","2025-10-18 15:23:26"
"10100","2:17:12","8821","35.27","35.22","22.62","-0.026","0.14","Normal","0","green","2025-10-18 15:23:27"
"10101","2:17:12","8821","35.27","35.22","22.62","0.006","0.14","Normal","0","green","2025-10-18 15:23:28"
"10102","2:17:13","8822","35.19","35.22","22.58","-0.037","0.09","Normal","0","green","2025-10-18 15:23:29"
"10103","2:17:14","8822","35.19","35.22","22.52","-0.067","0.09","Normal","0","green","2025-10-18 15:23:30"
"10104","2:17:15","8823","35.09","35.18","22.45","-0.068","0.27","Normal","0","green","2025-10-18 15:23:31"
"10105","2:17:16","8823","35.09","35.18","22.48","0.032","0.27","Normal","0","green","2025-10-18 15:23:31"
"10106","2:17:17","8824","35.17","35.18","22.48","-0.004","0.04","Normal","0","green","2025-10-18 15:23:32"
"10107","2:17:17","8824","35.17","35.18","22.38","-0.096","0.04","Normal","0","green","2025-10-18 15:23:33"
"10108","2:17:18","8825","35.19","35.18","22.28","-0.097","0.02","Normal","0","green","2025-10-18 15:23:34"
"10109","2:17:19","8825","35.19","35.18","22.34","0.058","0.02","Normal","0","green","2025-10-18 15:23:35"
"10110","2:17:20","8826","35.19","35.17","22.27","-0.078","0.07","Normal","0","green","2025-10-18 15:23:36"
"10111","2:17:21","8826","35.19","35.17","22.21","-0.053","0.07","Normal","0","green","2025-10-18 15:23:37"
"10112","2:17:22","8827","35.19","35.17","22.2","-0.014","0.07","Normal","0","green","2025-10-18 15:23:38"
"10113","2:17:23","8827","35.19","35.17","22.18","-0.019","0.07","Normal","0","green","2025-10-18 15:23:39"
"10114","2:17:24","8828","35.19","35.19","22.21","0.026","0.01","Normal","0","green","2025-10-18 15:23:39"
"10115","2:17:25","8828","35.19","35.19","22.19","-0.015","0.01","Normal","0","green","2025-10-18 15:23:40"
"10116","2:17:27","8829","35.09","35.17","22.23","0.036","0.23","Normal","0","green","2025-10-18 15:23:42"
"10117","2:17:29","8831","35.09","35.15","22.1","-0.126","0.18","Normal","0","green","2025-10-18 15:23:44"
"10118","2:17:29","8831","35.09","35.15","22.09","-0.006","0.18","Normal","0","green","2025-10-18 15:23:45"
"10119","2:17:30","8832","35.07","35.12","21.97","-0.121","0.16","Normal","0","green","2025-10-18 15:23:46"
"10120","2:17:31","8832","35.07","35.12","21.95","-0.025","0.16","Normal","0","green","2025-10-18 15:23:46"
"10121","2:17:32","8833","34.88","35.06","21.94","-0.004","0.51","Normal","0","green","2025-10-18 15:23:48"
"10122","2:17:33","8833","34.88","35.06","21.86","-0.086","0.51","Normal","0","green","2025-10-18 15:23:49"
"10123","2:17:34","8834","35.48","35.14","21.84","-0.019","0.97","Normal","0","green","2025-10-18 15:23:50"
"10124","2:17:35","8834","35.48","35.14","21.85","0.014","0.97","Normal","0","green","2025-10-18 15:23:51"
"10125","2:17:35","8835","35.4","35.18","21.8","-0.053","0.61","Normal","0","green","2025-10-18 15:23:51"
"10126","2:17:37","8835","35.4","35.18","21.8","0","0.61","Normal","0","green","2025-10-18 15:23:52"
"10127","2:17:37","8836","35.4","35.24","21.78","-0.017","0.44","Normal","0","green","2025-10-18 15:23:53"
"10128","2:17:38","8836","35.4","35.24","21.73","-0.049","0.44","Normal","0","green","2025-10-18 15:23:54"
"10129","2:17:39","8837","35.38","35.31","21.7","-0.033","0.2","Normal","0","green","2025-10-18 15:23:54"
"10130","2:17:40","8837","35.38","35.31","21.67","-0.032","0.2","Normal","0","green","2025-10-18 15:23:56"
"10131","2:17:41","8838","35.4","35.41","21.67","0","0.04","Normal","0","green","2025-10-18 15:23:56"
"10132","2:17:42","8838","35.4","35.41","21.58","-0.086","0.04","Normal","0","green","2025-10-18 15:23:57"
"10133","2:17:42","8839","35.38","35.39","21.58","0","0.04","Normal","0","green","2025-10-18 15:23:58"
"10134","2:17:43","8839","35.38","35.39","21.65","0.064","0.04","Normal","0","green","2025-10-18 15:23:59"
"10135","2:17:44","8840","35.29","35.37","21.65","0","0.21","Normal","0","green","2025-10-18 15:24:00"
"10136","2:17:45","8840","35.29","35.37","21.53","-0.115","0.21","Normal","0","green","2025-10-18 15:24:01"
"10137","2:17:46","8841","35.29","35.35","21.53","0","0.15","Normal","0","green","2025-10-18 15:24:01"
"10138","2:17:47","8841","35.29","35.35","21.54","0.007","0.15","Normal","0","green","2025-10-18 15:24:03"
"10139","2:17:49","8842","35.29","35.33","21.44","-0.104","0.11","Normal","0","green","2025-10-18 15:24:04"
"10140","2:17:49","8843","35.29","35.31","21.4","-0.037","0.05","Normal","0","green","2025-10-18 15:24:05"
"10141","2:17:50","8843","35.29","35.31","21.32","-0.074","0.05","Normal","0","green","2025-10-18 15:24:06"
"10142","2:17:51","8844","35.19","35.27","21.24","-0.079","0.23","Normal","0","green","2025-10-18 15:24:07"
"10143","2:17:52","8844","35.19","35.27","21.29","0.044","0.23","Normal","0","green","2025-10-18 15:24:08"
"10144","2:17:54","8845","35.27","35.27","21.31","0.018","0.01","Normal","0","green","2025-10-18 15:24:09"
"10145","2:17:54","8846","35.09","35.23","21.16","-0.147","0.4","Normal","0","green","2025-10-18 15:24:10"
"10146","2:17:55","8846","35.09","35.23","21.19","0.029","0.4","Normal","0","green","2025-10-18 15:24:11"
"10147","2:17:57","8847","35.17","35.2","21.11","-0.082","0.09","Normal","0","green","2025-10-18 15:24:13"
"10148","2:17:59","8848","35.29","35.2","21.02","-0.087","0.26","Normal","0","green","2025-10-18 15:24:15"
"10149","2:18:1","8849","35.19","35.2","21.01","-0.012","0.04","Normal","0","green","2025-10-18 15:24:16"
"10150","2:18:2","8850","35.17","35.18","20.91","-0.094","0.04","Normal","0","green","2025-10-18 15:24:18"
"10151","2:18:4","8851","35.09","35.18","20.88","-0.037","0.27","Normal","0","green","2025-10-18 15:24:20"
"10152","2:18:6","8853","35.19","35.16","20.82","-0.053","0.08","Normal","0","green","2025-10-18 15:24:22"
"10153","2:18:7","8853","35.19","35.16","20.82","0","0.08","Normal","0","green","2025-10-18 15:24:22"
"10154","2:18:8","8854","35.17","35.16","20.78","-0.044","0.04","Normal","0","green","2025-10-18 15:24:23"
"10155","2:18:8","8854","35.17","35.16","20.78","0","0.04","Normal","0","green","2025-10-18 15:24:24"
"10156","2:18:9","8855","35.09","35.14","20.77","-0.01","0.15","Normal","0","green","2025-10-18 15:24:25"
"10157","2:18:10","8855","35.09","35.14","20.75","-0.022","0.15","Normal","0","green","2025-10-18 15:24:26"
"10158","2:18:11","8856","34.68","35.06","20.65","-0.094","1.08","Normal","0","green","2025-10-18 15:24:27"
"10159","2:18:12","8856","34.68","35.06","20.7","0.043","1.08","Normal","0","green","2025-10-18 15:24:28"
"10160","2:18:13","8857","34.46","34.92","20.78","0.08","1.3","Normal","0","green","2025-10-18 15:24:29"
"10161","2:18:14","8857","34.46","34.92","20.66","-0.111","1.3","Normal","0","green","2025-10-18 15:24:30"
"10162","2:18:15","8858","34.48","34.77","20.61","-0.06","0.84","Normal","0","green","2025-10-18 15:24:31"
"10163","2:18:15","8858","34.48","34.77","20.53","-0.075","0.84","Normal","0","green","2025-10-18 15:24:31"
"10164","2:18:16","8859","34.68","34.68","20.51","-0.019","0.01","Normal","0","green","2025-10-18 15:24:32"
"10165","2:18:17","8859","34.68","34.68","20.46","-0.047","0.01","Normal","0","green","2025-10-18 15:24:33"
"10166","2:18:18","8860","34.78","34.62","20.51","0.042","0.48","Normal","0","green","2025-10-18 15:24:34"
"10167","2:18:19","8860","34.78","34.62","20.58","0.074","0.48","Normal","0","green","2025-10-18 15:24:35"
"10168","2:18:20","8861","34.88","34.66","20.53","-0.047","0.65","Normal","0","green","2025-10-18 15:24:36"
"10169","2:18:21","8861","34.88","34.66","20.46","-0.076","0.65","Normal","0","green","2025-10-18 15:24:37"
"10170","2:18:22","8862","34.88","34.74","20.38","-0.075","0.41","Normal","0","green","2025-10-18 15:24:37"
"10171","2:18:23","8862","34.88","34.74","20.34","-0.043","0.41","Normal","0","green","2025-10-18 15:24:39"
"10172","2:18:25","8863","34.88","34.82","20.33","-0.003","0.17","Normal","0","green","2025-10-18 15:24:40"
"10173","2:18:26","8864","34.78","34.84","20.23","-0.104","0.17","Normal","0","green","2025-10-18 15:24:43"
"10174","2:18:28","8866","34.78","34.82","20.18","-0.051","0.1","Normal","0","green","2025-10-18 15:24:44"
"10175","2:18:29","8866","34.78","34.82","20.18","0","0.1","Normal","0","green","2025-10-18 15:24:45"
"10176","2:18:30","8867","34.58","34.76","20.13","-0.051","0.51","Normal","0","green","2025-10-18 15:24:46"
"10177","2:18:31","8867","34.58","34.76","20.15","0.025","0.51","Normal","0","green","2025-10-18 15:24:47"
"10178","2:18:32","8868","34.56","34.69","20.12","-0.028","0.38","Normal","0","green","2025-10-18 15:24:48"
"10179","2:18:33","8868","34.56","34.69","20.01","-0.111","0.38","Normal","0","green","2025-10-18 15:24:48"
"10180","2:18:34","8869","34.58","34.65","20","-0.018","0.21","Normal","0","green","2025-10-18 15:24:49"
"10181","2:18:34","8869","34.58","34.65","19.91","-0.087","0.21","Normal","0","green","2025-10-18 15:24:50"
"10182","2:18:35","8870","34.56","34.61","19.97","0.057","0.15","Normal","0","green","2025-10-18 15:24:51"
"10183","2:18:36","8870","34.56","34.61","19.95","-0.015","0.15","Normal","0","green","2025-10-18 15:24:52"
"10184","2:18:37","8871","34.58","34.57","19.86","-0.087","0.02","Normal","0","green","2025-10-18 15:24:53"
"10185","2:18:38","8871","34.58","34.57","19.81","-0.054","0.02","Normal","0","green","2025-10-18 15:24:54"
"10186","2:18:39","8872","34.46","34.55","19.81","0","0.25","Normal","0","green","2025-10-18 15:24:55"
"10187","2:18:40","8872","34.46","34.55","19.82","0.015","0.25","Normal","0","green","2025-10-18 15:24:56"
"10188","2:18:41","8873","34.58","34.55","19.76","-0.067","0.08","Normal","0","green","2025-10-18 15:24:56"
"10189","2:18:42","8873","34.58","34.55","19.73","-0.028","0.08","Normal","0","green","2025-10-18 15:24:58"
"10190","2:18:42","8874","34.58","34.55","19.71","-0.022","0.08","Normal","0","green","2025-10-18 15:24:58"
"10191","2:18:44","8874","34.58","34.55","19.69","-0.014","0.08","Normal","0","green","2025-10-18 15:25:00"
"10192","2:18:46","8876","34.48","34.54","19.71","0.015","0.16","Normal","0","green","2025-10-18 15:25:02"
"10193","2:18:46","8876","34.48","34.54","19.71","0","0.16","Normal","0","green","2025-10-18 15:25:02"
"10194","2:18:48","8877","34.48","34.54","19.71","0.004","0.17","Normal","0","green","2025-10-18 15:25:03"
"10195","2:18:48","8877","34.48","34.54","19.71","0","0.17","Normal","0","green","2025-10-18 15:25:04"
"10196","2:18:49","8878","34.38","34.5","19.53","-0.183","0.34","Normal","0","green","2025-10-18 15:25:05"
"10197","2:18:50","8878","34.38","34.5","19.53","0","0.34","Normal","0","green","2025-10-18 15:25:06"
"10198","2:18:51","8879","34.48","34.48","19.52","-0.011","0","Normal","0","green","2025-10-18 15:25:07"
"10199","2:18:52","8879","34.48","34.48","19.52","0","0","Normal","0","green","2025-10-18 15:25:07"
"10200","2:18:53","8880","34.48","34.46","19.56","0.043","0.06","Normal","0","green","2025-10-18 15:25:09"
"10201","2:18:54","8880","34.48","34.46","19.46","-0.104","0.06","Normal","0","green","2025-10-18 15:25:09"
"10202","2:18:55","8881","34.38","34.44","19.38","-0.08","0.17","Normal","0","green","2025-10-18 15:25:10"
"10203","2:18:55","8881","34.38","34.44","19.41","0.037","0.17","Normal","0","green","2025-10-18 15:25:11"
"10204","2:18:56","8882","34.38","34.42","19.38","-0.032","0.11","Normal","0","green","2025-10-18 15:25:12"
"10205","2:18:57","8882","34.38","34.42","19.32","-0.06","0.11","Normal","0","green","2025-10-18 15:25:13"
"10206","2:18:58","8883","34.29","34.4","19.27","-0.057","0.34","Normal","0","green","2025-10-18 15:25:14"
"10207","2:18:59","8883","34.29","34.4","19.29","0.024","0.34","Normal","0","green","2025-10-18 15:25:15"
"10208","2:19:0","8884","33.69","34.24","19.2","-0.09","1.62","Normal","0","green","2025-10-18 15:25:16"
"10209","2:19:1","8884","33.69","34.24","19.21","0.011","1.62","Normal","0","green","2025-10-18 15:25:16"
"10210","2:19:2","8885","33.8","34.11","19.18","-0.031","0.89","Normal","0","green","2025-10-18 15:25:17"
"10211","2:19:2","8885","33.8","34.11","19.16","-0.015","0.89","Normal","0","green","2025-10-18 15:25:18"
"10212","2:19:3","8886","33.78","33.99","19.11","-0.054","0.6","Normal","0","green","2025-10-18 15:25:19"
"10213","2:19:4","8886","33.78","33.99","19.09","-0.019","0.6","Normal","0","green","2025-10-18 15:25:20"
"10214","2:19:5","8887","33.8","33.87","19.01","-0.082","0.2","Normal","0","green","2025-10-18 15:25:21"
"10215","2:19:6","8887","33.8","33.87","19.05","0.046","0.2","Normal","0","green","2025-10-18 15:25:22"
"10216","2:19:7","8888","33.78","33.77","19","-0.051","0.03","Normal","0","green","2025-10-18 15:25:23"
"10217","2:19:8","8888","33.78","33.77","19.02","0.021","0.03","Normal","0","green","2025-10-18 15:25:24"
"10218","2:19:9","8889","33.71","33.78","19.01","-0.015","0.2","Normal","0","green","2025-10-18 15:25:25"
"10219","2:19:10","8889","33.71","33.78","19.01","-0.001","0.2","Normal","0","green","2025-10-18 15:25:25"
"10220","2:19:10","8890","33.61","33.74","19.01","0.006","0.37","Normal","0","green","2025-10-18 15:25:26"
"10221","2:19:11","8890","33.61","33.74","18.95","-0.06","0.37","Normal","0","green","2025-10-18 15:25:27"
"10222","2:19:12","8891","33.61","33.7","18.89","-0.062","0.27","Normal","0","green","2025-10-18 15:25:28"
"10223","2:19:13","8891","33.61","33.7","18.91","0.018","0.27","Normal","0","green","2025-10-18 15:25:29"
"10224","2:19:14","8892","33.61","33.67","18.81","-0.1","0.16","Normal","0","green","2025-10-18 15:25:30"
"10225","2:19:15","8892","33.61","33.67","18.78","-0.033","0.16","Normal","0","green","2025-10-18 15:25:31"
